Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,118.2
1,2022-01-04,2,2022-01-13,117.6
2,2022-01-13,2,2022-01-24,116.9
3,2022-01-24,2,2022-02-02,115.9
4,2022-02-02,2,2022-02-11,113.0
5,2022-02-11,2,2022-02-23,109.1
6,2022-02-23,2,2022-03-04,105.7
7,2022-03-04,2,2022-03-15,103.5
8,2022-03-15,2,2022-03-24,102.8
9,2022-03-24,2,2022-04-04,103.1
10,2022-04-04,2,2022-04-19,104.7
11,2022-04-19,2,2022-04-28,104.7
12,2022-04-28,2,2022-05-11,105.7
13,2022-05-11,2,2022-05-23,105.2
14,2022-05-23,2,2022-06-01,106.0
15,2022-06-01,2,2022-06-13,106.5
16,2022-06-13,2,2022-06-22,106.9
17,2022-06-22,2,2022-07-01,106.2
18,2022-07-01,2,2022-07-12,107.4
19,2022-07-12,2,2022-07-22,108.5
20,2022-07-22,2,2022-08-04,108.7
21,2022-08-04,2,2022-08-16,110.6
22,2022-08-16,2,2022-08-25,111.7
23,2022-08-25,2,2022-09-05,111.2
24,2022-09-05,2,2022-09-14,108.25
25,2022-09-14,2,2022-09-23,105.9
26,2022-09-23,2,2022-10-04,101.65
27,2022-10-04,2,2022-10-17,95.9
28,2022-10-17,2,2022-10-27,91.45
29,2022-10-27,2,2022-11-07,89.8
30,2022-11-07,2,2022-11-16,88.45
31,2022-11-16,2,2022-11-25,89.1
32,2022-11-25,2,2022-12-07,91.3
33,2022-12-07,2,2022-12-19,93.5
34,2022-12-19,2,2022-12-28,94.55
