Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,128.73
1,2022-01-04,2,2022-01-13,128.77
2,2022-01-13,2,2022-01-24,128.9
3,2022-01-24,2,2022-02-02,128.12
4,2022-02-02,2,2022-02-11,127.08
5,2022-02-11,2,2022-02-23,125.69
6,2022-02-23,2,2022-03-04,124.31
7,2022-03-04,2,2022-03-15,122.94
8,2022-03-15,2,2022-03-24,121.08
9,2022-03-24,2,2022-04-04,119.02
10,2022-04-04,2,2022-04-19,117.44
11,2022-04-19,2,2022-04-28,115.9
12,2022-04-28,2,2022-05-11,114.94
13,2022-05-11,2,2022-05-23,113.44
14,2022-05-23,2,2022-06-01,112.56
15,2022-06-01,2,2022-06-13,111.77
16,2022-06-13,2,2022-06-22,110.96
17,2022-06-22,2,2022-07-01,110.27
18,2022-07-01,2,2022-07-12,109.83
19,2022-07-12,2,2022-07-22,109.38
20,2022-07-22,2,2022-08-04,108.92
21,2022-08-04,2,2022-08-16,108.69
22,2022-08-16,2,2022-08-25,108.6
23,2022-08-25,2,2022-09-05,108.12
24,2022-09-05,2,2022-09-14,107.3
25,2022-09-14,2,2022-09-23,106.48
26,2022-09-23,2,2022-10-04,105.51
27,2022-10-04,2,2022-10-17,104.44
28,2022-10-17,2,2022-10-27,103.64
29,2022-10-27,2,2022-11-07,103.28
30,2022-11-07,2,2022-11-16,102.89
31,2022-11-16,2,2022-11-25,102.51
32,2022-11-25,2,2022-12-07,102.04
33,2022-12-07,2,2022-12-19,101.64
34,2022-12-19,2,2022-12-28,101.17
