Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,119.0
1,2022-01-04,2,2022-01-13,119.0
2,2022-01-13,2,2022-01-24,115.5
3,2022-01-24,2,2022-02-02,108.5
4,2022-02-02,2,2022-02-11,103.0
5,2022-02-11,2,2022-02-23,99.5
6,2022-02-23,2,2022-03-04,102.0
7,2022-03-04,2,2022-03-15,104.5
8,2022-03-15,2,2022-03-24,105.0
9,2022-03-24,2,2022-04-04,104.5
10,2022-04-04,2,2022-04-19,107.5
11,2022-04-19,2,2022-04-28,102.0
12,2022-04-28,2,2022-05-11,109.5
13,2022-05-11,2,2022-05-23,102.5
14,2022-05-23,2,2022-06-01,108.5
15,2022-06-01,2,2022-06-13,110.0
16,2022-06-13,2,2022-06-22,104.0
17,2022-06-22,2,2022-07-01,106.0
18,2022-07-01,2,2022-07-12,108.5
19,2022-07-12,2,2022-07-22,114.0
20,2022-07-22,2,2022-08-04,111.0
21,2022-08-04,2,2022-08-16,113.5
22,2022-08-16,2,2022-08-25,111.5
23,2022-08-25,2,2022-09-05,106.0
24,2022-09-05,2,2022-09-14,99.25
25,2022-09-14,2,2022-09-23,99.25
26,2022-09-23,2,2022-10-04,92.25
27,2022-10-04,2,2022-10-17,82.75
28,2022-10-17,2,2022-10-27,83.75
29,2022-10-27,2,2022-11-07,91.0
30,2022-11-07,2,2022-11-16,92.5
31,2022-11-16,2,2022-11-25,95.5
32,2022-11-25,2,2022-12-07,93.75
33,2022-12-07,2,2022-12-19,94.75
34,2022-12-19,2,2022-12-28,96.25
