Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,2,2022-01-04,118.25
1,2022-01-04,2,2022-01-13,119.0
2,2022-01-13,2,2022-01-24,117.25
3,2022-01-24,2,2022-02-02,112.0
4,2022-02-02,2,2022-02-11,105.75
5,2022-02-11,2,2022-02-23,101.25
6,2022-02-23,2,2022-03-04,100.75
7,2022-03-04,2,2022-03-15,103.25
8,2022-03-15,2,2022-03-24,104.75
9,2022-03-24,2,2022-04-04,104.75
10,2022-04-04,2,2022-04-19,106.0
11,2022-04-19,2,2022-04-28,104.75
12,2022-04-28,2,2022-05-11,105.75
13,2022-05-11,2,2022-05-23,106.0
14,2022-05-23,2,2022-06-01,105.5
15,2022-06-01,2,2022-06-13,109.25
16,2022-06-13,2,2022-06-22,107.0
17,2022-06-22,2,2022-07-01,105.0
18,2022-07-01,2,2022-07-12,107.25
19,2022-07-12,2,2022-07-22,111.25
20,2022-07-22,2,2022-08-04,112.5
21,2022-08-04,2,2022-08-16,112.25
22,2022-08-16,2,2022-08-25,112.5
23,2022-08-25,2,2022-09-05,108.75
24,2022-09-05,2,2022-09-14,102.62
25,2022-09-14,2,2022-09-23,99.25
26,2022-09-23,2,2022-10-04,95.75
27,2022-10-04,2,2022-10-17,87.5
28,2022-10-17,2,2022-10-27,83.25
29,2022-10-27,2,2022-11-07,87.38
30,2022-11-07,2,2022-11-16,91.75
31,2022-11-16,2,2022-11-25,94.0
32,2022-11-25,2,2022-12-07,94.62
33,2022-12-07,2,2022-12-19,94.25
34,2022-12-19,2,2022-12-28,95.5
