Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,6,2022-01-04,138.62
1,2022-01-04,6,2022-01-13,138.38
2,2022-01-13,6,2022-01-24,141.62
3,2022-01-24,6,2022-02-02,141.88
4,2022-02-02,6,2022-02-11,145.25
5,2022-02-11,6,2022-02-23,150.88
6,2022-02-23,6,2022-03-04,156.75
7,2022-03-04,6,2022-03-15,162.0
8,2022-03-15,6,2022-03-24,164.0
9,2022-03-24,6,2022-04-04,161.75
10,2022-04-04,6,2022-04-19,159.88
11,2022-04-19,6,2022-04-28,157.75
12,2022-04-28,6,2022-05-11,156.5
13,2022-05-11,6,2022-05-23,153.12
14,2022-05-23,6,2022-06-01,149.25
15,2022-06-01,6,2022-06-13,147.88
16,2022-06-13,6,2022-06-22,146.25
17,2022-06-22,6,2022-07-01,146.88
18,2022-07-01,6,2022-07-12,148.38
19,2022-07-12,6,2022-07-22,148.25
20,2022-07-22,6,2022-08-04,146.5
21,2022-08-04,6,2022-08-16,145.75
22,2022-08-16,6,2022-08-25,145.75
23,2022-08-25,6,2022-09-05,148.5
24,2022-09-05,6,2022-09-14,151.62
25,2022-09-14,6,2022-09-23,152.88
26,2022-09-23,6,2022-10-04,152.88
27,2022-10-04,6,2022-10-17,149.12
28,2022-10-17,6,2022-10-27,147.38
29,2022-10-27,6,2022-11-07,145.62
30,2022-11-07,6,2022-11-16,144.75
31,2022-11-16,6,2022-11-25,145.38
32,2022-11-25,6,2022-12-07,144.88
33,2022-12-07,6,2022-12-19,144.75
34,2022-12-19,6,2022-12-28,143.75
