Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,6,2022-01-04,138.0
1,2022-01-04,6,2022-01-13,141.25
2,2022-01-13,6,2022-01-24,145.25
3,2022-01-24,6,2022-02-02,142.5
4,2022-02-02,6,2022-02-11,145.25
5,2022-02-11,6,2022-02-23,159.25
6,2022-02-23,6,2022-03-04,168.25
7,2022-03-04,6,2022-03-15,164.75
8,2022-03-15,6,2022-03-24,159.75
9,2022-03-24,6,2022-04-04,158.75
10,2022-04-04,6,2022-04-19,160.0
11,2022-04-19,6,2022-04-28,156.75
12,2022-04-28,6,2022-05-11,153.0
13,2022-05-11,6,2022-05-23,149.5
14,2022-05-23,6,2022-06-01,145.5
15,2022-06-01,6,2022-06-13,146.25
16,2022-06-13,6,2022-06-22,147.0
17,2022-06-22,6,2022-07-01,147.5
18,2022-07-01,6,2022-07-12,149.75
19,2022-07-12,6,2022-07-22,149.0
20,2022-07-22,6,2022-08-04,143.25
21,2022-08-04,6,2022-08-16,142.5
22,2022-08-16,6,2022-08-25,148.25
23,2022-08-25,6,2022-09-05,154.5
24,2022-09-05,6,2022-09-14,155.0
25,2022-09-14,6,2022-09-23,151.25
26,2022-09-23,6,2022-10-04,150.75
27,2022-10-04,6,2022-10-17,147.0
28,2022-10-17,6,2022-10-27,144.0
29,2022-10-27,6,2022-11-07,144.25
30,2022-11-07,6,2022-11-16,145.5
31,2022-11-16,6,2022-11-25,146.5
32,2022-11-25,6,2022-12-07,144.25
33,2022-12-07,6,2022-12-19,143.0
34,2022-12-19,6,2022-12-28,143.25
