param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_1.csv,2.75,5.55,5.71,5.71,5.71,5.71,5.71
window_size_12.csv,4.58,9.04,57.14,34.29,31.43,25.71,25.71
window_size_16.csv,5.0,10.41,54.29,28.57,25.71,28.57,28.57
window_size_2.csv,3.11,6.36,51.43,25.71,25.71,25.71,25.71
window_size_20.csv,5.68,12.49,57.14,34.29,31.43,25.71,25.71
window_size_24.csv,6.39,14.09,54.29,34.29,28.57,25.71,25.71
window_size_3.csv,3.29,6.88,51.43,28.57,28.57,22.86,22.86
window_size_4.csv,3.4,7.09,57.14,34.29,34.29,22.86,22.86
window_size_8.csv,4.11,8.46,60.0,34.29,34.29,25.71,25.71
