Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,6,2022-01-04,128.81
1,2022-01-04,6,2022-01-13,130.75
2,2022-01-13,6,2022-01-24,133.34
3,2022-01-24,6,2022-02-02,135.31
4,2022-02-02,6,2022-02-11,138.09
5,2022-02-11,6,2022-02-23,140.88
6,2022-02-23,6,2022-03-04,143.94
7,2022-03-04,6,2022-03-15,146.38
8,2022-03-15,6,2022-03-24,147.69
9,2022-03-24,6,2022-04-04,148.88
10,2022-04-04,6,2022-04-19,150.03
11,2022-04-19,6,2022-04-28,150.75
12,2022-04-28,6,2022-05-11,151.09
13,2022-05-11,6,2022-05-23,151.03
14,2022-05-23,6,2022-06-01,151.88
15,2022-06-01,6,2022-06-13,152.38
16,2022-06-13,6,2022-06-22,153.0
17,2022-06-22,6,2022-07-01,153.16
18,2022-07-01,6,2022-07-12,153.56
19,2022-07-12,6,2022-07-22,153.97
20,2022-07-22,6,2022-08-04,153.31
21,2022-08-04,6,2022-08-16,151.88
22,2022-08-16,6,2022-08-25,150.81
23,2022-08-25,6,2022-09-05,150.59
24,2022-09-05,6,2022-09-14,150.22
25,2022-09-14,6,2022-09-23,149.66
26,2022-09-23,6,2022-10-04,149.06
27,2022-10-04,6,2022-10-17,148.44
28,2022-10-17,6,2022-10-27,147.94
29,2022-10-27,6,2022-11-07,147.78
30,2022-11-07,6,2022-11-16,147.94
31,2022-11-16,6,2022-11-25,147.81
32,2022-11-25,6,2022-12-07,147.59
33,2022-12-07,6,2022-12-19,147.25
34,2022-12-19,6,2022-12-28,146.78
