Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,6,2022-01-04,137.0
1,2022-01-04,6,2022-01-13,145.5
2,2022-01-13,6,2022-01-24,145.0
3,2022-01-24,6,2022-02-02,140.0
4,2022-02-02,6,2022-02-11,150.5
5,2022-02-11,6,2022-02-23,168.0
6,2022-02-23,6,2022-03-04,168.5
7,2022-03-04,6,2022-03-15,161.0
8,2022-03-15,6,2022-03-24,158.5
9,2022-03-24,6,2022-04-04,159.0
10,2022-04-04,6,2022-04-19,161.0
11,2022-04-19,6,2022-04-28,152.5
12,2022-04-28,6,2022-05-11,153.5
13,2022-05-11,6,2022-05-23,145.5
14,2022-05-23,6,2022-06-01,145.5
15,2022-06-01,6,2022-06-13,147.0
16,2022-06-13,6,2022-06-22,147.0
17,2022-06-22,6,2022-07-01,148.0
18,2022-07-01,6,2022-07-12,151.5
19,2022-07-12,6,2022-07-22,146.5
20,2022-07-22,6,2022-08-04,140.0
21,2022-08-04,6,2022-08-16,145.0
22,2022-08-16,6,2022-08-25,151.5
23,2022-08-25,6,2022-09-05,157.5
24,2022-09-05,6,2022-09-14,152.5
25,2022-09-14,6,2022-09-23,150.0
26,2022-09-23,6,2022-10-04,151.5
27,2022-10-04,6,2022-10-17,142.5
28,2022-10-17,6,2022-10-27,145.5
29,2022-10-27,6,2022-11-07,143.0
30,2022-11-07,6,2022-11-16,148.0
31,2022-11-16,6,2022-11-25,145.0
32,2022-11-25,6,2022-12-07,143.5
33,2022-12-07,6,2022-12-19,142.5
34,2022-12-19,6,2022-12-28,144.0
