Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,11,2022-01-04,8.55
1,2022-01-04,11,2022-01-13,8.9
2,2022-01-13,11,2022-01-24,8.75
3,2022-01-24,11,2022-02-02,9.15
4,2022-02-02,11,2022-02-11,9.75
5,2022-02-11,11,2022-02-23,9.7
6,2022-02-23,11,2022-03-04,9.55
7,2022-03-04,11,2022-03-15,9.5
8,2022-03-15,11,2022-03-24,9.1
9,2022-03-24,11,2022-04-04,9.35
10,2022-04-04,11,2022-04-19,9.5
11,2022-04-19,11,2022-04-28,9.3
12,2022-04-28,11,2022-05-11,9.5
13,2022-05-11,11,2022-05-23,8.8
14,2022-05-23,11,2022-06-01,8.9
15,2022-06-01,11,2022-06-13,8.95
16,2022-06-13,11,2022-06-22,8.25
17,2022-06-22,11,2022-07-01,8.2
18,2022-07-01,11,2022-07-12,8.4
19,2022-07-12,11,2022-07-22,8.2
20,2022-07-22,11,2022-08-04,8.3
21,2022-08-04,11,2022-08-16,8.65
22,2022-08-16,11,2022-08-25,8.9
23,2022-08-25,11,2022-09-05,8.8
24,2022-09-05,11,2022-09-14,8.7
25,2022-09-14,11,2022-09-23,8.85
26,2022-09-23,11,2022-10-04,8.8
27,2022-10-04,11,2022-10-17,8.8
28,2022-10-17,11,2022-10-27,8.95
29,2022-10-27,11,2022-11-07,9.3
30,2022-11-07,11,2022-11-16,9.25
31,2022-11-16,11,2022-11-25,9.2
32,2022-11-25,11,2022-12-07,9.35
33,2022-12-07,11,2022-12-19,9.6
34,2022-12-19,11,2022-12-28,9.8
