param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_1.csv,2.36,0.28,100.0,57.14,57.14,45.71,45.71
window_size_12.csv,5.53,0.59,54.29,17.14,17.14,37.14,37.14
window_size_16.csv,6.07,0.65,54.29,20.0,20.0,34.29,34.29
window_size_2.csv,2.59,0.3,57.14,31.43,31.43,25.71,25.71
window_size_20.csv,6.23,0.68,51.43,28.57,25.71,25.71,25.71
window_size_24.csv,6.01,0.67,51.43,25.71,22.86,28.57,28.57
window_size_3.csv,2.77,0.33,68.57,31.43,31.43,37.14,37.14
window_size_4.csv,3.24,0.37,60.0,25.71,25.71,34.29,34.29
window_size_8.csv,4.57,0.48,60.0,22.86,22.86,37.14,37.14
