Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,412.5
1,2022-01-04,9,2022-01-13,410.79
2,2022-01-13,9,2022-01-24,407.29
3,2022-01-24,9,2022-02-02,404.46
4,2022-02-02,9,2022-02-11,402.12
5,2022-02-11,9,2022-02-23,400.75
6,2022-02-23,9,2022-03-04,399.71
7,2022-03-04,9,2022-03-15,398.08
8,2022-03-15,9,2022-03-24,396.62
9,2022-03-24,9,2022-04-04,394.88
10,2022-04-04,9,2022-04-19,393.79
11,2022-04-19,9,2022-04-28,391.46
12,2022-04-28,9,2022-05-11,389.21
13,2022-05-11,9,2022-05-23,386.46
14,2022-05-23,9,2022-06-01,384.25
15,2022-06-01,9,2022-06-13,382.38
16,2022-06-13,9,2022-06-22,380.62
17,2022-06-22,9,2022-07-01,378.88
18,2022-07-01,9,2022-07-12,378.21
19,2022-07-12,9,2022-07-22,377.42
20,2022-07-22,9,2022-08-04,376.54
21,2022-08-04,9,2022-08-16,375.29
22,2022-08-16,9,2022-08-25,375.0
23,2022-08-25,9,2022-09-05,374.29
24,2022-09-05,9,2022-09-14,373.38
25,2022-09-14,9,2022-09-23,371.67
26,2022-09-23,9,2022-10-04,369.08
27,2022-10-04,9,2022-10-17,366.67
28,2022-10-17,9,2022-10-27,363.62
29,2022-10-27,9,2022-11-07,360.96
30,2022-11-07,9,2022-11-16,358.83
31,2022-11-16,9,2022-11-25,357.29
32,2022-11-25,9,2022-12-07,355.46
33,2022-12-07,9,2022-12-19,353.29
34,2022-12-19,9,2022-12-28,351.08
