Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,400.93
1,2022-01-04,9,2022-01-13,399.4
2,2022-01-13,9,2022-01-24,397.67
3,2022-01-24,9,2022-02-02,395.27
4,2022-02-02,9,2022-02-11,392.33
5,2022-02-11,9,2022-02-23,390.27
6,2022-02-23,9,2022-03-04,388.73
7,2022-03-04,9,2022-03-15,387.33
8,2022-03-15,9,2022-03-24,385.67
9,2022-03-24,9,2022-04-04,384.87
10,2022-04-04,9,2022-04-19,384.2
11,2022-04-19,9,2022-04-28,381.93
12,2022-04-28,9,2022-05-11,379.6
13,2022-05-11,9,2022-05-23,378.93
14,2022-05-23,9,2022-06-01,378.13
15,2022-06-01,9,2022-06-13,377.67
16,2022-06-13,9,2022-06-22,375.87
17,2022-06-22,9,2022-07-01,374.13
18,2022-07-01,9,2022-07-12,374.13
19,2022-07-12,9,2022-07-22,373.53
20,2022-07-22,9,2022-08-04,372.6
21,2022-08-04,9,2022-08-16,370.73
22,2022-08-16,9,2022-08-25,369.67
23,2022-08-25,9,2022-09-05,368.27
24,2022-09-05,9,2022-09-14,366.53
25,2022-09-14,9,2022-09-23,364.0
26,2022-09-23,9,2022-10-04,361.87
27,2022-10-04,9,2022-10-17,359.2
28,2022-10-17,9,2022-10-27,355.8
29,2022-10-27,9,2022-11-07,353.0
30,2022-11-07,9,2022-11-16,351.07
31,2022-11-16,9,2022-11-25,350.0
32,2022-11-25,9,2022-12-07,348.2
33,2022-12-07,9,2022-12-19,345.0
34,2022-12-19,9,2022-12-28,342.07
