Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,375.67
1,2022-01-04,9,2022-01-13,380.67
2,2022-01-13,9,2022-01-24,385.0
3,2022-01-24,9,2022-02-02,385.0
4,2022-02-02,9,2022-02-11,384.0
5,2022-02-11,9,2022-02-23,383.0
6,2022-02-23,9,2022-03-04,388.0
7,2022-03-04,9,2022-03-15,387.0
8,2022-03-15,9,2022-03-24,385.0
9,2022-03-24,9,2022-04-04,381.33
10,2022-04-04,9,2022-04-19,382.33
11,2022-04-19,9,2022-04-28,375.33
12,2022-04-28,9,2022-05-11,368.0
13,2022-05-11,9,2022-05-23,360.67
14,2022-05-23,9,2022-06-01,362.33
15,2022-06-01,9,2022-06-13,366.0
16,2022-06-13,9,2022-06-22,365.33
17,2022-06-22,9,2022-07-01,365.0
18,2022-07-01,9,2022-07-12,367.33
19,2022-07-12,9,2022-07-22,372.33
20,2022-07-22,9,2022-08-04,375.33
21,2022-08-04,9,2022-08-16,371.0
22,2022-08-16,9,2022-08-25,367.67
23,2022-08-25,9,2022-09-05,363.33
24,2022-09-05,9,2022-09-14,360.33
25,2022-09-14,9,2022-09-23,354.0
26,2022-09-23,9,2022-10-04,343.33
27,2022-10-04,9,2022-10-17,331.33
28,2022-10-17,9,2022-10-27,319.67
29,2022-10-27,9,2022-11-07,318.0
30,2022-11-07,9,2022-11-16,325.33
31,2022-11-16,9,2022-11-25,336.33
32,2022-11-25,9,2022-12-07,341.0
33,2022-12-07,9,2022-12-19,337.0
34,2022-12-19,9,2022-12-28,332.67
