Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,397.83
1,2022-01-04,9,2022-01-13,394.42
2,2022-01-13,9,2022-01-24,392.08
3,2022-01-24,9,2022-02-02,388.92
4,2022-02-02,9,2022-02-11,387.42
5,2022-02-11,9,2022-02-23,385.83
6,2022-02-23,9,2022-03-04,385.75
7,2022-03-04,9,2022-03-15,384.67
8,2022-03-15,9,2022-03-24,383.58
9,2022-03-24,9,2022-04-04,382.5
10,2022-04-04,9,2022-04-19,383.5
11,2022-04-19,9,2022-04-28,382.08
12,2022-04-28,9,2022-05-11,380.58
13,2022-05-11,9,2022-05-23,378.5
14,2022-05-23,9,2022-06-01,376.42
15,2022-06-01,9,2022-06-13,375.83
16,2022-06-13,9,2022-06-22,373.83
17,2022-06-22,9,2022-07-01,371.92
18,2022-07-01,9,2022-07-12,370.67
19,2022-07-12,9,2022-07-22,370.17
20,2022-07-22,9,2022-08-04,369.5
21,2022-08-04,9,2022-08-16,368.08
22,2022-08-16,9,2022-08-25,366.5
23,2022-08-25,9,2022-09-05,366.5
24,2022-09-05,9,2022-09-14,366.17
25,2022-09-14,9,2022-09-23,364.83
26,2022-09-23,9,2022-10-04,361.75
27,2022-10-04,9,2022-10-17,357.5
28,2022-10-17,9,2022-10-27,353.42
29,2022-10-27,9,2022-11-07,350.0
30,2022-11-07,9,2022-11-16,347.0
31,2022-11-16,9,2022-11-25,344.42
32,2022-11-25,9,2022-12-07,341.42
33,2022-12-07,9,2022-12-19,338.5
34,2022-12-19,9,2022-12-28,335.67
