Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,383.2
1,2022-01-04,9,2022-01-13,381.8
2,2022-01-13,9,2022-01-24,380.8
3,2022-01-24,9,2022-02-02,382.0
4,2022-02-02,9,2022-02-11,383.4
5,2022-02-11,9,2022-02-23,385.2
6,2022-02-23,9,2022-03-04,386.4
7,2022-03-04,9,2022-03-15,384.6
8,2022-03-15,9,2022-03-24,385.2
9,2022-03-24,9,2022-04-04,384.8
10,2022-04-04,9,2022-04-19,384.2
11,2022-04-19,9,2022-04-28,377.6
12,2022-04-28,9,2022-05-11,373.4
13,2022-05-11,9,2022-05-23,369.6
14,2022-05-23,9,2022-06-01,366.2
15,2022-06-01,9,2022-06-13,363.6
16,2022-06-13,9,2022-06-22,363.6
17,2022-06-22,9,2022-07-01,364.4
18,2022-07-01,9,2022-07-12,367.6
19,2022-07-12,9,2022-07-22,369.6
20,2022-07-22,9,2022-08-04,370.0
21,2022-08-04,9,2022-08-16,371.0
22,2022-08-16,9,2022-08-25,371.2
23,2022-08-25,9,2022-09-05,367.6
24,2022-09-05,9,2022-09-14,363.8
25,2022-09-14,9,2022-09-23,358.4
26,2022-09-23,9,2022-10-04,351.0
27,2022-10-04,9,2022-10-17,342.0
28,2022-10-17,9,2022-10-27,332.2
29,2022-10-27,9,2022-11-07,325.6
30,2022-11-07,9,2022-11-16,324.8
31,2022-11-16,9,2022-11-25,328.0
32,2022-11-25,9,2022-12-07,331.4
33,2022-12-07,9,2022-12-19,335.2
34,2022-12-19,9,2022-12-28,336.8
