Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,9,2022-01-04,377.5
1,2022-01-04,9,2022-01-13,382.5
2,2022-01-13,9,2022-01-24,388.5
3,2022-01-24,9,2022-02-02,384.0
4,2022-02-02,9,2022-02-11,381.0
5,2022-02-11,9,2022-02-23,385.5
6,2022-02-23,9,2022-03-04,390.0
7,2022-03-04,9,2022-03-15,387.0
8,2022-03-15,9,2022-03-24,381.0
9,2022-03-24,9,2022-04-04,381.5
10,2022-04-04,9,2022-04-19,383.0
11,2022-04-19,9,2022-04-28,372.0
12,2022-04-28,9,2022-05-11,360.0
13,2022-05-11,9,2022-05-23,361.0
14,2022-05-23,9,2022-06-01,363.5
15,2022-06-01,9,2022-06-13,368.0
16,2022-06-13,9,2022-06-22,365.5
17,2022-06-22,9,2022-07-01,362.0
18,2022-07-01,9,2022-07-12,371.0
19,2022-07-12,9,2022-07-22,376.5
20,2022-07-22,9,2022-08-04,374.0
21,2022-08-04,9,2022-08-16,369.0
22,2022-08-16,9,2022-08-25,365.0
23,2022-08-25,9,2022-09-05,362.5
24,2022-09-05,9,2022-09-14,358.0
25,2022-09-14,9,2022-09-23,351.0
26,2022-09-23,9,2022-10-04,337.0
27,2022-10-04,9,2022-10-17,324.0
28,2022-10-17,9,2022-10-27,315.5
29,2022-10-27,9,2022-11-07,317.0
30,2022-11-07,9,2022-11-16,332.5
31,2022-11-16,9,2022-11-25,343.0
32,2022-11-25,9,2022-12-07,340.5
33,2022-12-07,9,2022-12-19,333.5
34,2022-12-19,9,2022-12-28,330.5
