param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_10.csv,5.65,1.23,51.43,31.43,28.57,22.86,22.86
window_size_15.csv,6.41,1.42,51.43,34.29,31.43,20.0,20.0
window_size_20.csv,7.3,1.6,54.29,42.86,40.0,14.29,14.29
window_size_5.csv,4.55,0.97,51.43,25.71,25.71,25.71,25.71
