param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_10.csv,2.88,0.3,60.0,45.71,45.71,14.29,14.29
window_size_15.csv,3.49,0.35,57.14,42.86,42.86,14.29,14.29
window_size_20.csv,4.18,0.42,54.29,40.0,40.0,14.29,14.29
window_size_5.csv,2.25,0.24,62.86,37.14,37.14,25.71,25.71
