Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,15,2022-01-04,60.31
1,2022-01-04,15,2022-01-13,59.0
2,2022-01-13,15,2022-01-24,58.94
3,2022-01-24,15,2022-02-02,58.88
4,2022-02-02,15,2022-02-11,59.94
5,2022-02-11,15,2022-02-23,61.06
6,2022-02-23,15,2022-03-04,63.38
7,2022-03-04,15,2022-03-15,65.5
8,2022-03-15,15,2022-03-24,66.44
9,2022-03-24,15,2022-04-04,66.5
10,2022-04-04,15,2022-04-19,66.06
11,2022-04-19,15,2022-04-28,65.94
12,2022-04-28,15,2022-05-11,65.69
13,2022-05-11,15,2022-05-23,65.44
14,2022-05-23,15,2022-06-01,65.31
15,2022-06-01,15,2022-06-13,65.06
16,2022-06-13,15,2022-06-22,64.12
17,2022-06-22,15,2022-07-01,63.0
18,2022-07-01,15,2022-07-12,62.25
19,2022-07-12,15,2022-07-22,61.44
20,2022-07-22,15,2022-08-04,61.25
21,2022-08-04,15,2022-08-16,61.5
22,2022-08-16,15,2022-08-25,60.81
23,2022-08-25,15,2022-09-05,60.5
24,2022-09-05,15,2022-09-14,60.19
25,2022-09-14,15,2022-09-23,60.12
26,2022-09-23,15,2022-10-04,59.44
27,2022-10-04,15,2022-10-17,57.56
28,2022-10-17,15,2022-10-27,56.88
29,2022-10-27,15,2022-11-07,56.94
30,2022-11-07,15,2022-11-16,57.94
31,2022-11-16,15,2022-11-25,59.69
32,2022-11-25,15,2022-12-07,61.12
33,2022-12-07,15,2022-12-19,62.31
34,2022-12-19,15,2022-12-28,63.62
