Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,15,2022-01-04,61.2
1,2022-01-04,15,2022-01-13,60.2
2,2022-01-13,15,2022-01-24,58.85
3,2022-01-24,15,2022-02-02,58.95
4,2022-02-02,15,2022-02-11,59.65
5,2022-02-11,15,2022-02-23,60.8
6,2022-02-23,15,2022-03-04,62.35
7,2022-03-04,15,2022-03-15,64.2
8,2022-03-15,15,2022-03-24,65.7
9,2022-03-24,15,2022-04-04,66.05
10,2022-04-04,15,2022-04-19,66.35
11,2022-04-19,15,2022-04-28,66.25
12,2022-04-28,15,2022-05-11,65.85
13,2022-05-11,15,2022-05-23,65.25
14,2022-05-23,15,2022-06-01,65.4
15,2022-06-01,15,2022-06-13,65.45
16,2022-06-13,15,2022-06-22,64.4
17,2022-06-22,15,2022-07-01,63.1
18,2022-07-01,15,2022-07-12,62.85
19,2022-07-12,15,2022-07-22,62.35
20,2022-07-22,15,2022-08-04,61.35
21,2022-08-04,15,2022-08-16,61.0
22,2022-08-16,15,2022-08-25,61.1
23,2022-08-25,15,2022-09-05,60.95
24,2022-09-05,15,2022-09-14,60.35
25,2022-09-14,15,2022-09-23,60.1
26,2022-09-23,15,2022-10-04,59.45
27,2022-10-04,15,2022-10-17,58.35
28,2022-10-17,15,2022-10-27,57.45
29,2022-10-27,15,2022-11-07,57.5
30,2022-11-07,15,2022-11-16,57.7
31,2022-11-16,15,2022-11-25,58.55
32,2022-11-25,15,2022-12-07,60.3
33,2022-12-07,15,2022-12-19,61.85
34,2022-12-19,15,2022-12-28,63.05
