Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,15,2022-01-04,58.5
1,2022-01-04,15,2022-01-13,59.75
2,2022-01-13,15,2022-01-24,58.25
3,2022-01-24,15,2022-02-02,59.0
4,2022-02-02,15,2022-02-11,62.75
5,2022-02-11,15,2022-02-23,64.25
6,2022-02-23,15,2022-03-04,67.5
7,2022-03-04,15,2022-03-15,67.5
8,2022-03-15,15,2022-03-24,66.5
9,2022-03-24,15,2022-04-04,64.5
10,2022-04-04,15,2022-04-19,65.75
11,2022-04-19,15,2022-04-28,67.0
12,2022-04-28,15,2022-05-11,65.5
13,2022-05-11,15,2022-05-23,63.5
14,2022-05-23,15,2022-06-01,65.25
15,2022-06-01,15,2022-06-13,66.0
16,2022-06-13,15,2022-06-22,61.75
17,2022-06-22,15,2022-07-01,59.0
18,2022-07-01,15,2022-07-12,62.25
19,2022-07-12,15,2022-07-22,62.75
20,2022-07-22,15,2022-08-04,61.0
21,2022-08-04,15,2022-08-16,60.0
22,2022-08-16,15,2022-08-25,59.5
23,2022-08-25,15,2022-09-05,61.5
24,2022-09-05,15,2022-09-14,59.75
25,2022-09-14,15,2022-09-23,59.75
26,2022-09-23,15,2022-10-04,56.75
27,2022-10-04,15,2022-10-17,54.0
28,2022-10-17,15,2022-10-27,57.0
29,2022-10-27,15,2022-11-07,60.0
30,2022-11-07,15,2022-11-16,60.75
31,2022-11-16,15,2022-11-25,61.0
32,2022-11-25,15,2022-12-07,62.75
33,2022-12-07,15,2022-12-19,64.75
34,2022-12-19,15,2022-12-28,66.0
