,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,8,2022-01-04,42.03
0,2022-01-04,8,2022-01-13,42.81
0,2022-01-13,8,2022-01-24,45.44
0,2022-01-24,8,2022-02-02,45.6
0,2022-02-02,8,2022-02-11,45.45
0,2022-02-11,8,2022-02-23,47.38
0,2022-02-23,8,2022-03-04,45.07
0,2022-03-04,8,2022-03-15,44.3
0,2022-03-15,8,2022-03-24,41.46
