param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
window_size_10.csv,3.3,3.0,54.29,25.71,25.71,28.57,28.57
window_size_15.csv,3.38,3.13,60.0,34.29,34.29,25.71,25.71
window_size_20.csv,3.74,3.4,57.14,31.43,31.43,25.71,25.71
window_size_5.csv,2.65,2.59,68.57,31.43,31.43,37.14,37.14
