Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,7,2022-01-04,61.35
1,2022-01-04,7,2022-01-13,61.02
2,2022-01-13,7,2022-01-24,61.15
3,2022-01-24,7,2022-02-02,60.88
4,2022-02-02,7,2022-02-11,60.31
5,2022-02-11,7,2022-02-23,59.71
6,2022-02-23,7,2022-03-04,58.75
7,2022-03-04,7,2022-03-15,57.75
8,2022-03-15,7,2022-03-24,56.71
9,2022-03-24,7,2022-04-04,55.94
10,2022-04-04,7,2022-04-19,55.42
11,2022-04-19,7,2022-04-28,54.67
12,2022-04-28,7,2022-05-11,53.92
13,2022-05-11,7,2022-05-23,52.96
14,2022-05-23,7,2022-06-01,51.83
15,2022-06-01,7,2022-06-13,51.08
16,2022-06-13,7,2022-06-22,50.15
17,2022-06-22,7,2022-07-01,49.06
18,2022-07-01,7,2022-07-12,48.29
19,2022-07-12,7,2022-07-22,47.79
20,2022-07-22,7,2022-08-04,47.31
21,2022-08-04,7,2022-08-16,46.75
22,2022-08-16,7,2022-08-25,46.54
23,2022-08-25,7,2022-09-05,46.4
24,2022-09-05,7,2022-09-14,46.06
25,2022-09-14,7,2022-09-23,45.88
26,2022-09-23,7,2022-10-04,45.52
27,2022-10-04,7,2022-10-17,44.98
28,2022-10-17,7,2022-10-27,44.62
29,2022-10-27,7,2022-11-07,44.44
30,2022-11-07,7,2022-11-16,44.69
31,2022-11-16,7,2022-11-25,44.94
32,2022-11-25,7,2022-12-07,45.17
33,2022-12-07,7,2022-12-19,45.27
34,2022-12-19,7,2022-12-28,45.19
