Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,7,2022-01-04,61.32
1,2022-01-04,7,2022-01-13,61.22
2,2022-01-13,7,2022-01-24,61.0
3,2022-01-24,7,2022-02-02,60.22
4,2022-02-02,7,2022-02-11,59.25
5,2022-02-11,7,2022-02-23,58.78
6,2022-02-23,7,2022-03-04,58.0
7,2022-03-04,7,2022-03-15,56.98
8,2022-03-15,7,2022-03-24,56.35
9,2022-03-24,7,2022-04-04,55.65
10,2022-04-04,7,2022-04-19,54.88
11,2022-04-19,7,2022-04-28,53.88
12,2022-04-28,7,2022-05-11,52.65
13,2022-05-11,7,2022-05-23,51.72
14,2022-05-23,7,2022-06-01,50.82
15,2022-06-01,7,2022-06-13,49.88
16,2022-06-13,7,2022-06-22,48.92
17,2022-06-22,7,2022-07-01,48.35
18,2022-07-01,7,2022-07-12,47.9
19,2022-07-12,7,2022-07-22,47.2
20,2022-07-22,7,2022-08-04,46.62
21,2022-08-04,7,2022-08-16,46.15
22,2022-08-16,7,2022-08-25,46.02
23,2022-08-25,7,2022-09-05,46.0
24,2022-09-05,7,2022-09-14,45.72
25,2022-09-14,7,2022-09-23,45.48
26,2022-09-23,7,2022-10-04,45.28
27,2022-10-04,7,2022-10-17,44.98
28,2022-10-17,7,2022-10-27,44.52
29,2022-10-27,7,2022-11-07,44.32
30,2022-11-07,7,2022-11-16,44.75
31,2022-11-16,7,2022-11-25,45.02
32,2022-11-25,7,2022-12-07,44.98
33,2022-12-07,7,2022-12-19,44.8
34,2022-12-19,7,2022-12-28,44.98
