Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,7,2022-01-04,60.5
1,2022-01-04,7,2022-01-13,60.59
2,2022-01-13,7,2022-01-24,60.81
3,2022-01-24,7,2022-02-02,60.77
4,2022-02-02,7,2022-02-11,60.66
5,2022-02-11,7,2022-02-23,60.3
6,2022-02-23,7,2022-03-04,60.0
7,2022-03-04,7,2022-03-15,59.38
8,2022-03-15,7,2022-03-24,58.55
9,2022-03-24,7,2022-04-04,57.7
10,2022-04-04,7,2022-04-19,56.69
11,2022-04-19,7,2022-04-28,55.88
12,2022-04-28,7,2022-05-11,55.02
13,2022-05-11,7,2022-05-23,54.22
14,2022-05-23,7,2022-06-01,53.67
15,2022-06-01,7,2022-06-13,53.03
16,2022-06-13,7,2022-06-22,52.25
17,2022-06-22,7,2022-07-01,51.33
18,2022-07-01,7,2022-07-12,50.36
19,2022-07-12,7,2022-07-22,49.56
20,2022-07-22,7,2022-08-04,48.8
21,2022-08-04,7,2022-08-16,47.98
22,2022-08-16,7,2022-08-25,47.53
23,2022-08-25,7,2022-09-05,47.36
24,2022-09-05,7,2022-09-14,47.03
25,2022-09-14,7,2022-09-23,46.67
26,2022-09-23,7,2022-10-04,46.25
27,2022-10-04,7,2022-10-17,45.77
28,2022-10-17,7,2022-10-27,45.28
29,2022-10-27,7,2022-11-07,44.94
30,2022-11-07,7,2022-11-16,45.0
31,2022-11-16,7,2022-11-25,44.95
32,2022-11-25,7,2022-12-07,45.06
33,2022-12-07,7,2022-12-19,45.14
34,2022-12-19,7,2022-12-28,45.2
