Prediction,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,7,2022-01-04,61.09
1,2022-01-04,7,2022-01-13,61.0
2,2022-01-13,7,2022-01-24,60.72
3,2022-01-24,7,2022-02-02,60.31
4,2022-02-02,7,2022-02-11,60.05
5,2022-02-11,7,2022-02-23,59.89
6,2022-02-23,7,2022-03-04,59.71
7,2022-03-04,7,2022-03-15,59.34
8,2022-03-15,7,2022-03-24,58.97
9,2022-03-24,7,2022-04-04,58.7
10,2022-04-04,7,2022-04-19,58.39
11,2022-04-19,7,2022-04-28,58.03
12,2022-04-28,7,2022-05-11,57.64
13,2022-05-11,7,2022-05-23,56.99
14,2022-05-23,7,2022-06-01,56.49
15,2022-06-01,7,2022-06-13,55.98
16,2022-06-13,7,2022-06-22,55.23
17,2022-06-22,7,2022-07-01,54.39
18,2022-07-01,7,2022-07-12,53.52
19,2022-07-12,7,2022-07-22,52.77
20,2022-07-22,7,2022-08-04,52.01
21,2022-08-04,7,2022-08-16,51.34
22,2022-08-16,7,2022-08-25,50.98
23,2022-08-25,7,2022-09-05,50.53
24,2022-09-05,7,2022-09-14,49.99
25,2022-09-14,7,2022-09-23,49.42
26,2022-09-23,7,2022-10-04,48.68
27,2022-10-04,7,2022-10-17,48.03
28,2022-10-17,7,2022-10-27,47.39
29,2022-10-27,7,2022-11-07,46.75
30,2022-11-07,7,2022-11-16,46.49
31,2022-11-16,7,2022-11-25,46.36
32,2022-11-25,7,2022-12-07,46.24
33,2022-12-07,7,2022-12-19,46.01
34,2022-12-19,7,2022-12-28,45.86
